epoch,embedding_loss,embedding_weight_loss_DC_Nsrc_Ref,loss,mask_loss,mask_weight_loss_MSE_Nsrc_Ref,val_embedding_loss,val_embedding_weight_loss_DC_Nsrc_Ref,val_loss,val_mask_loss,val_mask_weight_loss_MSE_Nsrc_Ref
0,0.22800080820918084,0.22800080820918084,0.3290481670200825,0.09792513929307461,0.09792513929307461,0.21019130423665047,0.21019130423665047,0.29383257776498795,0.08037720508873462,0.08037720508873462
1,0.20617145232856274,0.20617145232856274,0.2865262545645237,0.07696590669453145,0.07696590669453145,0.20407573655247688,0.20407573655247688,0.2815165430307388,0.07392708100378513,0.07392708100378513
2,0.19955803573131561,0.19955803573131561,0.2747599682211876,0.07155711311846971,0.07155711311846971,0.19128930568695068,0.19128930568695068,0.26147686392068864,0.06640773303806782,0.06640773303806782
3,0.19490187704563142,0.19490187704563142,0.2671981181949377,0.06837900461629033,0.06837900461629033,0.19370873644948006,0.19370873644948006,0.2636158265173435,0.06584550552070141,0.06584550552070141
4,0.19333227336406708,0.19333227336406708,0.26399502769112587,0.06645185803994537,0.06645185803994537,0.18894527554512025,0.18894527554512025,0.25686526820063593,0.06356511879712343,0.06356511879712343
5,0.1908110149949789,0.1908110149949789,0.25980723954737184,0.0644925219938159,0.0644925219938159,0.1910070799291134,0.1910070799291134,0.25978194996714593,0.06414167415350676,0.06414167415350676
6,0.18890400126576423,0.18890400126576423,0.25745427921414377,0.06377414060756564,0.06377414060756564,0.1853982053697109,0.1853982053697109,0.2507436402142048,0.06042922548949718,0.06042922548949718
7,0.18777389593422414,0.18777389593422414,0.25516754217445853,0.06234206035733223,0.06234206035733223,0.18776173144578934,0.18776173144578934,0.2580437421798706,0.06510549411177635,0.06510549411177635
8,0.18526487186551094,0.18526487186551094,0.251173272356391,0.06060428263619542,0.06060428263619542,0.1858307644724846,0.1858307644724846,0.2528893530368805,0.061641219072043896,0.061641219072043896
9,0.18542115598917008,0.18542115598917008,0.2515211673080921,0.06054977869614959,0.06054977869614959,0.18454794585704803,0.18454794585704803,0.25019141286611557,0.05997928809374571,0.05997928809374571
10,0.18413335219025612,0.18413335219025612,0.2497075939178467,0.05978504052385688,0.05978504052385688,0.1830652952194214,0.1830652952194214,0.2480058453977108,0.05904854275286198,0.05904854275286198
11,0.18331383027136325,0.18331383027136325,0.24879837661981583,0.059469429664313796,0.059469429664313796,0.18257178440690042,0.18257178440690042,0.24742328003048897,0.058740060217678546,0.058740060217678546
12,0.18227693848311902,0.18227693848311902,0.2475472494959831,0.059056632947176696,0.059056632947176696,0.18212609067559243,0.18212609067559243,0.24574885368347169,0.05731717478483915,0.05731717478483915
13,0.1822950903326273,0.1822950903326273,0.24825826339423657,0.059557075183838605,0.059557075183838605,0.1827428460121155,0.1827428460121155,0.24970665648579599,0.060469800047576426,0.060469800047576426
14,0.1821392570436001,0.1821392570436001,0.2470443980395794,0.05830943083390593,0.05830943083390593,0.1794352874159813,0.1794352874159813,0.24318601787090302,0.05706991497427225,0.05706991497427225
15,0.18193337053060532,0.18193337053060532,0.24673420771956445,0.058023026268929245,0.058023026268929245,0.18231792077422143,0.18231792077422143,0.24786542877554893,0.05869333576411009,0.05869333576411009
16,0.18051042772829531,0.18051042772829531,0.24533121041953565,0.05787281839177012,0.05787281839177012,0.17729955017566681,0.17729955017566681,0.23921513482928275,0.054885871894657615,0.054885871894657615
17,0.1803289396315813,0.1803289396315813,0.24456443428993224,0.057119370605796575,0.057119370605796575,0.17851338535547256,0.17851338535547256,0.2428412266075611,0.05715356320142746,0.05715356320142746
18,0.17934763364493847,0.17934763364493847,0.2428355737775564,0.05622876442968845,0.05622876442968845,0.17809228897094725,0.17809228897094725,0.24110031947493554,0.05567928198724985,0.05567928198724985
19,0.17896345518529416,0.17896345518529416,0.24328925393521786,0.05693069715052843,0.05693069715052843,0.17777734994888306,0.17777734994888306,0.24145695492625235,0.056233140639960766,0.056233140639960766
20,0.17909061774611473,0.17909061774611473,0.24200898304581642,0.0553903573192656,0.0553903573192656,0.1752960726618767,0.1752960726618767,0.23774052038788795,0.05485959351062775,0.05485959351062775
21,0.1782000569999218,0.1782000569999218,0.2414165912568569,0.055555885881185534,0.055555885881185534,0.17763451710343361,0.17763451710343361,0.240455923974514,0.05510456766933203,0.05510456766933203
22,0.17837169885635376,0.17837169885635376,0.24184630878269672,0.05569081442430615,0.05569081442430615,0.17681441307067872,0.17681441307067872,0.2388189673423767,0.054169167205691336,0.054169167205691336
23,0.17762984007596969,0.17762984007596969,0.24090736739337446,0.055373633578419686,0.055373633578419686,0.1764430284500122,0.1764430284500122,0.23744824528694153,0.053051993064582345,0.053051993064582345
24,0.17734035722911357,0.17734035722911357,0.24029664382338523,0.054942551013082264,0.054942551013082264,0.17754309102892876,0.17754309102892876,0.23959514647722244,0.05399753637611866,0.05399753637611866
25,0.17636921495199204,0.17636921495199204,0.23926240608096122,0.054785096384584904,0.054785096384584904,0.17399106696248054,0.17399106696248054,0.23539071828126906,0.05324776414781809,0.05324776414781809
26,0.17661764807999134,0.17661764807999134,0.23944000966846943,0.054611254371702674,0.054611254371702674,0.1781920701265335,0.1781920701265335,0.2403683841228485,0.05392669271677732,0.05392669271677732
27,0.1779580207914114,0.1779580207914114,0.24133020013570786,0.05507182249799371,0.05507182249799371,0.16994857490062715,0.16994857490062715,0.22863298878073693,0.05034523345530033,0.05034523345530033
28,0.17576052024960517,0.17576052024960517,0.2390222480893135,0.05486685113981366,0.05486685113981366,0.17347388118505477,0.17347388118505477,0.2341507777571678,0.05224628280848265,0.05224628280848265
29,0.17603957898914813,0.17603957898914813,0.23928344137966634,0.05477177400141955,0.05477177400141955,0.17520272508263587,0.17520272508263587,0.23744414299726485,0.05374700929969549,0.05374700929969549
30,0.17464115872979163,0.17464115872979163,0.23586647041141987,0.05268967775627971,0.05268967775627971,0.17409969195723535,0.17409969195723535,0.23476894125342368,0.052106387168169024,0.052106387168169024
31,0.17491929322481156,0.17491929322481156,0.23644597969949246,0.052927429433912036,0.052927429433912036,0.17062756717205046,0.17062756717205046,0.2299548625946045,0.05070520155131817,0.05070520155131817
32,0.17483138106763363,0.17483138106763363,0.23664237961173057,0.05315192632377148,0.05315192632377148,0.17363426312804223,0.17363426312804223,0.23379755467176438,0.05147478487342596,0.05147478487342596
33,0.17412029162049295,0.17412029162049295,0.23577881492674352,0.0529283856227994,0.0529283856227994,0.169847072660923,0.169847072660923,0.22921136394143105,0.05060838591307402,0.05060838591307402
34,0.17515597559511661,0.17515597559511661,0.23762191958725454,0.053673529773950575,0.053673529773950575,0.173261509090662,0.173261509090662,0.23439320027828217,0.052320008911192414,0.052320008911192414
35,0.17416663147509098,0.17416663147509098,0.2352410488575697,0.052232589162886145,0.052232589162886145,0.1738280914723873,0.1738280914723873,0.23509329184889793,0.05241162925958633,0.05241162925958633
36,0.17350551396608352,0.17350551396608352,0.23444824442267417,0.052067163158208134,0.052067163158208134,0.16905790865421294,0.16905790865421294,0.22815585657954215,0.05021008979529142,0.05021008979529142
37,0.17374726466834545,0.17374726466834545,0.2345730062574148,0.05191043956205249,0.05191043956205249,0.17048245519399643,0.17048245519399643,0.2328193113207817,0.05340588483959437,0.05340588483959437
38,0.17389192968606948,0.17389192968606948,0.23584447249770166,0.052994017768651244,0.052994017768651244,0.17292241379618645,0.17292241379618645,0.23402774408459665,0.05213413070887327,0.05213413070887327
39,0.17262003727257252,0.17262003727257252,0.23367130219936372,0.05205362468957901,0.05205362468957901,0.1703140504658222,0.1703140504658222,0.2299894168972969,0.050665081664919856,0.050665081664919856
40,0.1726351270824671,0.1726351270824671,0.23326989471912385,0.05160961015149951,0.05160961015149951,0.1703719161450863,0.1703719161450863,0.23007284104824066,0.05067272763699293,0.05067272763699293
41,0.1727800764888525,0.1727800764888525,0.23365952275693416,0.05183580176904798,0.05183580176904798,0.17136432826519013,0.17136432826519013,0.23308600187301637,0.0526727344840765,0.0526727344840765
42,0.17039906591176987,0.17039906591176987,0.23028730049729348,0.050816313605755566,0.050816313605755566,0.17104404270648957,0.17104404270648957,0.23248931765556335,0.052369110845029355,0.052369110845029355
43,0.1713752806186676,0.1713752806186676,0.23160954244434834,0.05114219067618251,0.05114219067618251,0.16785942688584327,0.16785942688584327,0.2258889779448509,0.048933181539177896,0.048933181539177896
44,0.17204003185033798,0.17204003185033798,0.23366744130849837,0.052514275889843705,0.052514275889843705,0.16947397962212563,0.16947397962212563,0.22826657220721244,0.049676673300564286,0.049676673300564286
45,0.17188787057995797,0.17188787057995797,0.2325728813558817,0.05155337583273649,0.05155337583273649,0.16663430109620095,0.16663430109620095,0.22442679107189178,0.04865704867988825,0.04865704867988825
46,0.17273496963083745,0.17273496963083745,0.23325920715928078,0.05137079045176506,0.05137079045176506,0.16996625438332558,0.16996625438332558,0.22863759994506835,0.04951730407774448,0.04951730407774448
47,0.17207235045731067,0.17207235045731067,0.23314768746495246,0.05190702201798558,0.05190702201798558,0.17510977685451506,0.17510977685451506,0.23997715637087821,0.05569535531103611,0.05569535531103611
48,0.1710079637169838,0.1710079637169838,0.23213479824364186,0.05194558009505272,0.05194558009505272,0.16788138672709466,0.16788138672709466,0.22636130601167678,0.049301819503307344,0.049301819503307344
49,0.17272390112280844,0.17272390112280844,0.23405950225889682,0.052143516037613157,0.052143516037613157,0.176221115142107,0.176221115142107,0.24074895605444907,0.05533878393471241,0.05533878393471241
50,0.16985462546348573,0.16985462546348573,0.22921510942280293,0.0501616508513689,0.0501616508513689,0.17048917934298516,0.17048917934298516,0.2289039447903633,0.04921529442071915,0.04921529442071915
51,0.17075301714241506,0.17075301714241506,0.23088779479265212,0.050929759200662374,0.050929759200662374,0.165480175614357,0.165480175614357,0.22269002869725227,0.04801100865006447,0.04801100865006447
52,0.17082526750862598,0.17082526750862598,0.22992158971726895,0.0498893011175096,0.0498893011175096,0.1704285517334938,0.1704285517334938,0.22977545484900475,0.05014048963785171,0.05014048963785171
53,0.16966070219874382,0.16966070219874382,0.2290092132985592,0.05013160673901439,0.05013160673901439,0.16841819360852242,0.16841819360852242,0.2260374166071415,0.04840485118329525,0.04840485118329525
54,0.16983616434037685,0.16983616434037685,0.22968438260257243,0.05062311314046383,0.05062311314046383,0.1650424964725971,0.1650424964725971,0.22195549085736274,0.04769158810377121,0.04769158810377121
55,0.17124362617731095,0.17124362617731095,0.23021016210317613,0.04973627809435129,0.04973627809435129,0.17238679081201552,0.17238679081201552,0.23151592388749123,0.04989874176681042,0.04989874176681042
56,0.16857892595231533,0.16857892595231533,0.22710985854268073,0.049301343820989135,0.049301343820989135,0.16792343705892562,0.16792343705892562,0.2249487690627575,0.047801618464291096,0.047801618464291096
57,0.16836866438388826,0.16836866438388826,0.22684154458343983,0.049244328308850525,0.049244328308850525,0.17125524282455445,0.17125524282455445,0.23017274290323259,0.04969563148915768,0.04969563148915768
58,0.16890271574258806,0.16890271574258806,0.2273858418315649,0.04925398224964738,0.04925398224964738,0.16470853239297867,0.16470853239297867,0.22187089323997497,0.04793918021023273,0.04793918021023273
59,0.1696430528908968,0.1696430528908968,0.22789798855781554,0.04903034070506692,0.04903034070506692,0.16548356115818025,0.16548356115818025,0.22600243911147117,0.05129996333271265,0.05129996333271265
60,0.16708023697137833,0.16708023697137833,0.22439468324184417,0.04809056427329779,0.04809056427329779,0.16915907263755797,0.16915907263755797,0.23060879707336426,0.052231733687222004,0.052231733687222004
61,0.1683266720175743,0.1683266720175743,0.2259805354475975,0.04843232648447156,0.04843232648447156,0.1652720659971237,0.1652720659971237,0.22164542675018312,0.047156753949820995,0.047156753949820995
62,0.16711810514330863,0.16711810514330863,0.22459371097385883,0.04825726522132754,0.04825726522132754,0.16788645461201668,0.16788645461201668,0.2254507914185524,0.04835759662091732,0.04835759662091732
63,0.16711963273584843,0.16711963273584843,0.22426847457885743,0.04793721277266741,0.04793721277266741,0.1640395127236843,0.1640395127236843,0.22044503390789033,0.04720129612833261,0.04720129612833261
64,0.16841041520237923,0.16841041520237923,0.22739804774522782,0.04977836161851883,0.04977836161851883,0.16588835269212723,0.16588835269212723,0.22234435975551606,0.047255256399512294,0.047255256399512294
65,0.1680355130136013,0.1680355130136013,0.22540597178041935,0.0481683854572475,0.0481683854572475,0.1634327180683613,0.1634327180683613,0.21854590699076654,0.04592192731797695,0.04592192731797695
66,0.1675861819088459,0.1675861819088459,0.22582078784704207,0.04904294170439243,0.04904294170439243,0.1692182958126068,0.1692182958126068,0.22782589122653008,0.04942258130759001,0.04942258130759001
67,0.167808273807168,0.167808273807168,0.22587037809193133,0.048879972267895935,0.048879972267895935,0.16550091728568078,0.16550091728568078,0.22204047366976737,0.04736310876905918,0.04736310876905918
68,0.16761243633925915,0.16761243633925915,0.22547989524900913,0.04869098858907819,0.04869098858907819,0.1673835225403309,0.1673835225403309,0.2240290254354477,0.04747884497046471,0.04747884497046471
69,0.16758427321910857,0.16758427321910857,0.22462601132690907,0.04787451973184943,0.04787451973184943,0.16786956191062927,0.16786956191062927,0.2240484282374382,0.04701874759048223,0.04701874759048223
70,0.1658016885817051,0.1658016885817051,0.2225002947449684,0.04754234246909619,0.04754234246909619,0.16630660369992256,0.16630660369992256,0.2231961101293564,0.047745021805167195,0.047745021805167195
71,0.1659387881308794,0.1659387881308794,0.22313545703887938,0.04805329097434878,0.04805329097434878,0.16502630785107614,0.16502630785107614,0.22080578729510308,0.0466426532715559,0.0466426532715559
72,0.1666438364237547,0.1666438364237547,0.22351102158427238,0.04773377841338515,0.04773377841338515,0.16500101387500762,0.16500101387500762,0.2229497916996479,0.04882722701877355,0.04882722701877355
73,0.1666330562531948,0.1666330562531948,0.22299201726913453,0.04724127156659961,0.04724127156659961,0.16523708775639534,0.16523708775639534,0.22041172608733178,0.046067257225513455,0.046067257225513455
74,0.16531047254800796,0.16531047254800796,0.22164013504981994,0.0472221565246582,0.0472221565246582,0.1617894023656845,0.1617894023656845,0.21667751148343087,0.045788984000682834,0.045788984000682834
75,0.16539675898849965,0.16539675898849965,0.22154533311724664,0.0470536614023149,0.0470536614023149,0.1699804700911045,0.1699804700911045,0.22911934703588485,0.05005559287965298,0.05005559287965298
76,0.16565354324877263,0.16565354324877263,0.2222485177963972,0.047516127228736875,0.047516127228736875,0.16183700114488603,0.16183700114488603,0.2161626860499382,0.045256317034363745,0.045256317034363745
77,0.16580598063766958,0.16580598063766958,0.22188195273280142,0.04700908165425062,0.04700908165425062,0.16632600352168084,0.16632600352168084,0.2221216306090355,0.046737374179065226,0.046737374179065226
78,0.1653192549943924,0.1653192549943924,0.22162570632994175,0.047251713071018456,0.047251713071018456,0.16510611325502395,0.16510611325502395,0.22085953652858734,0.04671144299209118,0.04671144299209118
79,0.16615883119404315,0.16615883119404315,0.22299307689070702,0.04779619157314301,0.04779619157314301,0.16569029167294502,0.16569029167294502,0.2220403343439102,0.047321592830121516,0.047321592830121516
80,0.1658514750748873,0.1658514750748873,0.22182704024016858,0.04694993818178773,0.04694993818178773,0.1664378471672535,0.1664378471672535,0.22454527392983437,0.04909020736813545,0.04909020736813545
